time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station,latitude,longitude,elevation
2024-01-01,26.7,23.7,31.0,16.1,,321.0,9.2,,1010.8,,SBGM0,-10.7864,-65.2848,146.0
2024-01-01,21.3,19.0,25.0,0.1,,98.0,13.9,,1016.9,,SBGR0,-23.4333,-46.4667,750.0
2024-01-01,20.8,19.6,23.0,15.7,,128.0,15.8,,1015.8,,SBLS0,-19.6667,-43.9,837.0
2024-01-01,22.9,20.7,26.0,0.9,,23.0,3.9,,1016.1,,SBME0,-22.35,-41.7667,2.0
2024-01-01,26.1,20.3,31.1,0.0,,93.0,12.9,,1011.8,,SBML0,-22.1966,-49.9264,647.0
2024-01-01,24.8,17.8,31.4,0.0,,88.0,10.2,,1011.2,,SBNM0,-28.2817,-54.1691,322.0
2024-01-01,20.0,18.7,21.3,17.3,,95.0,14.0,,1015.0,,SBPR0,-19.9093,-43.9907,927.0
2024-01-01,26.8,24.0,30.0,4.8,,58.0,11.9,,1012.4,,SBPS0,-16.4386,-39.0809,51.0
2024-01-01,25.1,20.4,30.2,0.0,,58.0,11.0,,1011.2,,SBTD0,-24.6863,-53.6975,562.0
2024-01-01,22.2,20.0,26.0,22.5,,65.0,10.9,,1015.8,,SBUL0,-18.8833,-48.2333,943.0
2024-01-01,13.1,7.5,17.4,0.0,,325.0,24.0,,1009.4,,SCFM0,-53.2536,-70.3192,32.0
2024-01-01,15.9,14.4,18.6,0.0,,219.0,17.2,,1022.0,,SCIR0,-33.6658,-78.9292,132.0
2024-01-01,17.1,11.0,27.0,0.0,,167.0,9.0,,1017.5,,SCJO0,-40.6114,-73.0606,57.0
2024-01-01,17.1,11.6,24.0,0.0,,189.0,18.1,,1017.4,,SCRD0,-33.0683,-71.5575,335.0
2024-01-01,17.0,11.0,22.0,0.0,,317.0,9.1,,1016.7,,SCVM0,-32.9497,-71.4786,140.0
2024-01-01,13.3,9.9,17.3,4.6,,309.0,5.6,,1018.4,,SEAS0,-0.0833,-78.3,2743.0
2024-01-01,24.8,21.8,29.6,8.3,,342.0,5.3,,1011.6,,SELA0,0.0931,-76.8686,289.0
2024-01-01,25.5,21.8,31.0,8.3,,350.0,6.3,,1011.5,,SENL0,0.0925,-76.8694,283.0
2024-01-01,26.1,24.0,29.0,0.3,,335.0,9.5,,1012.4,,SERO0,-3.4381,-79.9769,7.0
2024-01-01,25.7,17.8,32.6,4.8,,32.0,9.6,,1009.9,,SGGR0,-24.0322,-54.3511,303.0
2024-01-01,25.3,22.2,32.1,34.9,,51.0,9.3,,1010.8,,SGPJ0,-22.6414,-55.83,546.0
2024-01-01,27.5,22.6,33.8,3.4,,30.0,6.7,,1007.6,,SGSP0,-24.0828,-57.0878,72.0
2024-01-01,27.1,22.1,33.0,0.2,,65.0,7.6,,1009.4,,SGVR0,-25.7414,-56.4456,125.0
2024-01-01,14.2,7.8,22.0,0.4,,78.0,7.1,,1017.7,,SKGY0,4.8123,-74.0649,2557.0
2024-01-01,26.9,24.2,31.6,1.6,,151.0,5.0,,1010.5,,SKPD0,3.8535,-67.9062,140.0
2024-01-01,24.7,20.0,29.0,1.1,,352.0,5.2,,1012.9,,SKQU0,5.2167,-74.8833,467.0
2024-01-01,26.4,22.2,32.0,0.9,,307.0,6.9,,1011.5,,SKSA0,6.9547,-71.8603,213.0
2024-01-01,23.6,17.5,30.9,3.8,,213.0,6.0,,1009.6,,SLAG0,-19.827,-63.961,1120.0
2024-01-01,26.1,24.0,30.0,3.7,,334.0,10.6,,1010.2,,SLBU0,-13.6592,-63.7028,151.0
2024-01-01,26.1,23.8,29.3,1.4,,340.0,11.3,,1010.1,,SLRA0,-13.2639,-64.6039,213.0
2024-01-01,26.2,23.8,29.8,7.8,,337.0,13.1,,1009.3,,SLSR0,-14.0662,-66.7868,225.0
2024-01-01,27.3,25.0,31.7,14.8,,346.0,9.8,,1009.4,,SLTI0,-16.3392,-58.4019,123.0
2024-01-01,14.2,7.6,20.8,0.3,,344.0,13.0,,1014.4,,SLUY0,-20.4463,-66.8484,3394.0
2024-01-01,18.6,13.8,24.4,1.9,,66.0,6.6,,1011.9,,SLVG0,-18.4825,-64.0994,1997.0
2024-01-01,26.4,21.1,32.7,0.0,,71.0,9.3,,1012.1,,SMJP0,5.45,-55.1833,16.0
2024-01-01,25.7,19.8,32.6,0.0,,65.0,9.9,,1012.0,,SOOA0,3.6575,-54.0372,124.0
2024-01-01,26.5,22.9,31.7,0.2,,46.0,9.7,,1012.1,,SOOG0,3.8976,-51.8041,14.0
2024-01-01,24.6,21.1,31.0,24.1,,232.0,5.9,,1013.8,,SPJE0,-5.5925,-78.774,755.0
2024-01-01,24.2,20.7,30.6,5.4,,47.0,3.8,,1012.3,,SPMF0,-11.3254,-74.5356,685.0
2024-01-01,19.4,14.0,24.2,0.2,,63.0,15.9,,1015.2,,SULS0,-34.8667,-55.1,30.0
2024-01-01,27.7,25.3,30.5,0.0,,77.0,25.1,,1013.6,,SVMG0,10.9167,-63.9833,23.0
2024-01-01,28.2,24.4,33.0,1.6,,55.0,17.6,,1012.4,,SVPR0,8.3,-62.7333,144.0
2024-01-01,24.6,22.9,28.4,10.2,,216.0,7.4,,1013.2,,SVVG0,8.6333,-71.6667,100.0
2024-01-01,26.4,25.1,27.4,3.0,,67.0,22.1,,1012.6,,SYGO0,6.8,-58.1,1.0
